No.,Time,Source,Destination,Protocol,Length,Info,Source Port,Destination Port,Human
4629,7.917394,3232281142,874279182,TCP,54,49837  >  443 [ACK] Seq=1692 Ack=5647 Win=131840 Len=0,49837,443,0
4630,7.9177,3232281142,874279182,TLSv1.2,92,Application Data,49837,443,1
4631,7.918058,874279182,3232281142,TCP,54,443  >  49837 [ACK] Seq=5647 Ack=1157 Win=29184 Len=0,443,49837,0
4632,7.918058,874279182,3232281142,TLSv1.2,92,Application Data,443,49837,1
4633,7.918058,874279182,3232281142,TLSv1.2,209,Application Data,443,49837,1
4634,7.918168,3232281142,874279182,TCP,54,49837  >  443 [ACK] Seq=1730 Ack=5840 Win=131584 Len=0,49837,443,0
4635,7.920111,3232281142,34844715,TLSv1.3,633,"Application Data, Application Data",49824,443,0
4636,7.920612,3232281142,34844715,TLSv1.3,1130,"Application Data, Application Data, Application Data",49824,443,0
4637,7.921246,3232281142,34844715,TLSv1.3,648,"Application Data, Application Data",49824,443,0
4638,7.921563,3232281142,34844715,TLSv1.3,1285,"Application Data, Application Data, Application Data",49824,443,0
4639,7.926898,34844715,3232281142,TCP,54,443  >  49824 [ACK] Seq=6437 Ack=1556 Win=64128 Len=0,443,49824,0
4640,7.926898,34844715,3232281142,TCP,54,443  >  49824 [ACK] Seq=6437 Ack=2632 Win=64128 Len=0,443,49824,0
4641,7.928177,34844715,3232281142,TCP,54,443  >  49824 [ACK] Seq=6437 Ack=4457 Win=63232 Len=0,443,49824,0
4642,7.949095,876062387,3232281142,TCP,54,443  >  49834 [ACK] Seq=1 Ack=518 Win=28160 Len=0,443,49834,0
4643,7.949095,876062387,3232281142,TLSv1.2,1506,Server Hello,443,49834,0
4644,7.949095,876062387,3232281142,TCP,1506,443  >  49834 [ACK] Seq=1453 Ack=518 Win=28160 Len=1452 [TCP segment of a reassembled PDU],443,49834,0
4645,7.949095,876062387,3232281142,TCP,1246,"443  >  49834 [PSH, ACK] Seq=2905 Ack=518 Win=28160 Len=1192 [TCP segment of a reassembled PDU]",443,49834,0
4646,7.949095,876062387,3232281142,TLSv1.2,1358,"Certificate, Server Key Exchange, Server Hello Done",443,49834,0
4647,7.949224,3232281142,876062387,TCP,54,49834  >  443 [ACK] Seq=518 Ack=5401 Win=132096 Len=0,49834,443,0
4648,7.950141,3232281142,580244451,TLSv1.2,457,Application Data,65447,443,1
4649,7.95019,3232281142,580244451,TCP,1466,65447  >  443 [ACK] Seq=9041 Ack=396 Win=512 Len=1412 [TCP segment of a reassembled PDU],65447,443,0
4650,7.95019,3232281142,580244451,TCP,1466,65447  >  443 [ACK] Seq=10453 Ack=396 Win=512 Len=1412 [TCP segment of a reassembled PDU],65447,443,0
4651,7.95019,3232281142,580244451,TLSv1.2,263,Application Data,65447,443,1
4652,7.956704,580244451,3232281142,TCP,54,443  >  65447 [ACK] Seq=396 Ack=10453 Win=483 Len=0,443,65447,0
4653,7.956704,580244451,3232281142,TCP,54,443  >  65447 [ACK] Seq=396 Ack=12074 Win=506 Len=0,443,65447,0
4658,7.967119,3232281142,60986395,TCP,66,49842  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49842,80,0
4659,7.968858,885667674,3232281142,TCP,54,443  >  49809 [ACK] Seq=8195 Ack=1264 Win=29184 Len=0,443,49809,0
4660,7.971022,580244451,3232281142,TLSv1.2,449,Application Data,443,65447,1
4661,7.973214,60986395,3232281142,TCP,66,"80  >  49842 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM WS=512",80,49842,0
4662,7.973318,3232281142,60986395,TCP,54,49842  >  80 [ACK] Seq=1 Ack=1 Win=132352 Len=0,49842,80,0
4663,7.97339,3232281142,60986395,HTTP,301,GET /MFEwTzBNMEswSTAJBgUrDgMCGgUABBRmbQtwnInkvkvr7BNFR%2BS2lTYPjAQUwDFSzVpQw4J8dHHOy%2Bmc%2BXrrguICEAU84c3SKRSmTCPBah6jGHM%3D HTTP/1.1 ,49842,80,0
4664,7.974636,3232281142,2902291551,TLSv1.3,175,Application Data,49789,443,1
4665,7.979573,60986395,3232281142,TCP,54,80  >  49842 [ACK] Seq=1 Ack=248 Win=67072 Len=0,80,49842,0
4666,7.979857,2902291551,3232281142,TCP,54,443  >  49789 [ACK] Seq=6281 Ack=1433 Win=68096 Len=0,443,49789,0
4667,7.981822,60986395,3232281142,TCP,526,"80  >  49842 [PSH, ACK] Seq=1 Ack=248 Win=67072 Len=472 [TCP segment of a reassembled PDU]",80,49842,0
4668,7.982712,3232281142,3232281089,TCP,66,49844  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49844,53,0
4669,7.982903,60986395,3232281142,OCSP,525,Response,80,49842,0
4670,7.982967,3232281142,60986395,TCP,54,49842  >  80 [ACK] Seq=248 Ack=944 Win=131328 Len=0,49842,80,0
4671,7.982969,3232281142,3232281089,TCP,66,49845  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49845,53,0
4672,7.98322,3232281142,3232281089,TCP,66,49846  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49846,53,0
4673,7.98338,3232281142,3232281089,TCP,66,49847  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49847,53,0
4674,7.984021,3232281089,3232281142,TCP,66,"53  >  49844 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49844,0
4675,7.984227,3232281142,3232281089,TCP,54,49844  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49844,53,0
4676,7.985069,3232281142,3232281089,TCP,56,"49844  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49844,53,0
4677,7.985097,3232281142,3232281089,DNS,87,Standard query 0x1948 A af.monetate.net,49844,53,0
4678,7.98523,3232281089,3232281142,TCP,66,"53  >  49845 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49845,0
4679,7.985398,3232281142,3232281089,TCP,54,49845  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49845,53,0
4680,7.986436,3232281089,3232281142,TCP,66,"53  >  49846 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49846,0
4681,7.986436,874279182,3232281142,TCP,54,443  >  49837 [ACK] Seq=5840 Ack=1730 Win=30208 Len=0,443,49837,0
4682,7.986436,3232281089,3232281142,TCP,66,"53  >  49847 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49847,0
4683,7.986668,3232281142,3232281089,TCP,54,49846  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49846,53,0
4684,7.986698,3232281142,3232281089,TCP,54,49847  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49847,53,0
4685,7.98731,3232281142,3232281089,TCP,56,"49846  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49846,53,0
4686,7.987343,3232281142,3232281089,DNS,87,Standard query 0x02e5 A sb.monetate.net,49846,53,0
4687,7.987349,3232281142,3232281089,TCP,56,"49847  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49847,53,0
4688,7.987379,3232281142,3232281089,DNS,87,Standard query 0x4a31 HTTPS sb.monetate.net,49847,53,0
4689,7.9874,3232281089,3232281142,TCP,54,53  >  49844 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49844,0
4690,7.9874,3232281089,3232281142,TCP,54,53  >  49844 [ACK] Seq=1 Ack=36 Win=29216 Len=0,53,49844,0
4691,7.987451,3232281142,3232281089,TCP,56,"49845  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49845,53,0
4692,7.987481,3232281142,3232281089,DNS,87,Standard query 0x6b17 HTTPS af.monetate.net,49845,53,0
4693,7.988209,3232281142,876062387,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",49834,443,0
4694,7.990348,3232281142,1249755548,TLSv1.3,170,Application Data,49808,443,1
4695,7.990861,3232281089,3232281142,TCP,54,53  >  49846 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49846,0
4696,7.990861,3232281089,3232281142,TCP,54,53  >  49846 [ACK] Seq=1 Ack=36 Win=29216 Len=0,53,49846,0
4697,7.990861,3232281089,3232281142,TCP,54,53  >  49847 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49847,0
4698,7.990861,3232281089,3232281142,TCP,54,53  >  49847 [ACK] Seq=1 Ack=36 Win=29216 Len=0,53,49847,0
4699,7.990861,3232281089,3232281142,TCP,54,53  >  49845 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49845,0
4700,7.990861,3232281089,3232281142,TCP,54,53  >  49845 [ACK] Seq=1 Ack=36 Win=29216 Len=0,53,49845,0
4701,7.990861,885667674,3232281142,TCP,54,443  >  49809 [ACK] Seq=8195 Ack=1608 Win=30208 Len=0,443,49809,0
4702,7.994184,3232281089,3232281142,DNS,175,Standard query response 0x1948 A af.monetate.net CNAME http2.monetate.edgekey.net CNAME e4361.b.akamaiedge.net A 23.200.106.81,53,49844,0
4703,7.99473,3232281142,3232281089,TCP,54,"49844  >  53 [FIN, ACK] Seq=36 Ack=122 Win=131072 Len=0",49844,53,0
4704,7.996922,1249755548,3232281142,TCP,54,443  >  49808 [ACK] Seq=7612 Ack=2163 Win=69376 Len=0,443,49808,0
4705,7.996922,3232281089,3232281142,TCP,54,"53  >  49844 [FIN, ACK] Seq=122 Ack=37 Win=29216 Len=0",53,49844,0
4706,7.996922,1249755548,3232281142,TLSv1.3,218,Application Data,443,49808,1
4707,7.996922,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4708,7.996922,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4709,7.997017,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=10600 Win=131072 Len=0,49808,443,0
4710,7.997082,3232281089,3232281142,DNS,175,Standard query response 0x02e5 A sb.monetate.net CNAME http2.monetate.edgekey.net CNAME e4361.b.akamaiedge.net A 23.200.106.81,53,49846,0
4711,7.997082,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4712,7.997082,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4713,7.997082,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4714,7.997082,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4715,7.997159,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=16248 Win=131072 Len=0,49808,443,0
4716,7.997216,3232281142,3232281089,TCP,54,49844  >  53 [ACK] Seq=37 Ack=123 Win=131072 Len=0,49844,53,0
4717,7.997327,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4718,7.997352,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=17660 Win=131072 Len=0,49808,443,0
4719,7.997464,3232281142,3232281089,TCP,54,"49846  >  53 [FIN, ACK] Seq=36 Ack=122 Win=131072 Len=0",49846,53,0
4720,7.998209,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4721,7.998209,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4722,7.998209,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4723,7.998209,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4724,7.998209,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4725,7.998209,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4726,7.998209,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4727,7.998295,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=27544 Win=131072 Len=0,49808,443,0
4728,7.999384,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4729,7.999384,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4730,7.999384,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4731,7.999384,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4732,7.999384,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4733,7.999384,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4734,7.999445,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=36016 Win=131072 Len=0,49808,443,0
4735,8.000511,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4736,8.000511,3232281089,3232281142,TCP,54,"53  >  49846 [FIN, ACK] Seq=122 Ack=37 Win=29216 Len=0",53,49846,0
4737,8.000511,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4738,8.000511,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4739,8.000511,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4740,8.000511,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4741,8.000604,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=43076 Win=131072 Len=0,49808,443,0
4742,8.000888,3232281142,3232281089,TCP,54,"49845  >  53 [FIN, ACK] Seq=36 Ack=1 Win=131328 Len=0",49845,53,0
4743,8.001062,3232281142,3232281089,TCP,54,49846  >  53 [ACK] Seq=37 Ack=123 Win=131072 Len=0,49846,53,0
4744,8.001757,2902291551,3232281142,TLSv1.3,125,Application Data,443,49789,1
4745,8.001757,2902291551,3232281142,TLSv1.3,121,Application Data,443,49789,1
4746,8.001757,2902291551,3232281142,TLSv1.3,93,Application Data,443,49789,1
4747,8.001822,3232281142,2902291551,TCP,54,49789  >  443 [ACK] Seq=1433 Ack=6458 Win=131072 Len=0,49789,443,0
4748,8.002009,3232281142,2902291551,TLSv1.3,93,Application Data,49789,443,1
4749,8.00274,3232281142,3232281089,TCP,54,"49847  >  53 [FIN, ACK] Seq=36 Ack=1 Win=131328 Len=0",49847,53,0
4750,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4751,8.004611,3232281089,3232281142,TCP,54,"53  >  49845 [FIN, ACK] Seq=1 Ack=37 Win=29216 Len=0",53,49845,0
4752,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4753,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4754,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4755,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4756,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4757,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4758,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4759,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4760,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4761,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4762,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4763,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4764,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4765,8.004611,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4766,8.004804,3232281142,3232281089,TCP,54,49845  >  53 [ACK] Seq=37 Ack=2 Win=131328 Len=0,49845,53,0
4767,8.004822,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=64256 Win=131072 Len=0,49808,443,0
4768,8.005909,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4769,8.005909,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4770,8.005909,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4771,8.005909,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4772,8.005909,3232281089,3232281142,TCP,54,"53  >  49847 [FIN, ACK] Seq=1 Ack=37 Win=29216 Len=0",53,49847,0
4773,8.005909,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4774,8.005909,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4775,8.005909,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4776,8.005909,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4777,8.005909,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4778,8.005909,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4779,8.006071,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=78376 Win=131072 Len=0,49808,443,0
4780,8.006106,3232281142,3232281089,TCP,54,49847  >  53 [ACK] Seq=37 Ack=2 Win=131328 Len=0,49847,53,0
4781,8.006128,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4782,8.006128,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4783,8.006128,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4784,8.006128,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4785,8.006128,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4786,8.006215,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=85436 Win=131072 Len=0,49808,443,0
4787,8.006792,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4788,8.006792,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4789,8.006792,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4790,8.006792,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4791,8.006792,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4792,8.006792,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4793,8.006792,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4794,8.00688,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=95320 Win=131072 Len=0,49808,443,0
4795,8.008344,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4796,8.008344,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4797,8.008344,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4798,8.008344,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4799,8.008344,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4800,8.008344,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4801,8.008344,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4802,8.008344,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4803,8.008344,1249755548,3232281142,TLSv1.3,1466,"Application Data, Application Data",443,49808,0
4804,8.008344,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4805,8.008344,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4806,8.008504,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=110852 Win=131072 Len=0,49808,443,0
4807,8.010367,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4808,8.010367,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4809,8.010367,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4810,8.010367,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4811,8.010367,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4812,8.010367,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4813,8.010463,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=119324 Win=131072 Len=0,49808,443,0
4814,8.010665,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4815,8.010665,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4816,8.010665,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4817,8.010665,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4818,8.010665,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4819,8.010665,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4820,8.01072,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=127796 Win=131072 Len=0,49808,443,0
4821,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4822,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4823,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4824,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4825,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4826,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4827,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4828,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4829,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4830,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4831,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4832,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4833,8.011938,2902291551,3232281142,TCP,54,443  >  49789 [ACK] Seq=6458 Ack=1472 Win=68096 Len=0,443,49789,0
4834,8.011938,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4835,8.012067,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=146152 Win=131072 Len=0,49808,443,0
4836,8.012894,1249755548,3232281142,TLSv1.3,1466,Application Data,443,49808,1
4837,8.012894,1249755548,3232281142,TLSv1.3,1241,"Application Data, Application Data, Application Data",443,49808,0
4838,8.012955,3232281142,1249755548,TCP,54,49808  >  443 [ACK] Seq=2163 Ack=148751 Win=131072 Len=0,49808,443,0
4839,8.013317,3232281142,1249755548,TLSv1.3,93,Application Data,49808,443,1
4840,8.022375,3232281142,580244451,TCP,54,65447  >  443 [ACK] Seq=12074 Ack=791 Win=511 Len=0,65447,443,0
4842,8.023739,1249755548,3232281142,TCP,54,443  >  49808 [ACK] Seq=148751 Ack=2202 Win=69376 Len=0,443,49808,0
4844,8.034802,3232281142,3232281089,TCP,66,49848  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49848,53,0
4845,8.035021,3232281142,3232281089,TCP,66,49849  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49849,53,0
4846,8.03534,3232281142,3232281089,TCP,66,49850  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49850,53,0
4847,8.035488,3232281142,3232281089,TCP,66,49851  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49851,53,0
4848,8.036282,3232281089,3232281142,TCP,66,"53  >  49848 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49848,0
